,date,state,variable,value
6599,2021-02-22,USA,deathsr,1993.7142857142858
6600,2021-02-23,USA,deathsr,2082.4285714285716
6601,2021-02-24,USA,deathsr,2188.0
6602,2021-02-25,USA,deathsr,2165.1428571428573
6603,2021-02-26,USA,deathsr,2101.5714285714284
6604,2021-02-27,USA,deathsr,2063.8571428571427
6605,2021-02-28,USA,deathsr,2047.0
6606,2021-03-01,USA,deathsr,2042.857142857143
6607,2021-03-02,USA,deathsr,1896.857142857143
6608,2021-03-03,USA,deathsr,1776.7142857142858
6609,2021-03-04,USA,deathsr,1703.0
6610,2021-03-05,USA,deathsr,1746.857142857143
6611,2021-03-06,USA,deathsr,1731.4285714285713
6612,2021-03-07,USA,deathsr,1666.7142857142858
6613,2021-03-08,USA,deathsr,1580.2857142857142
6614,2021-03-09,USA,deathsr,1663.0
6615,2021-03-10,USA,deathsr,1535.142857142857
6616,2021-03-11,USA,deathsr,1474.4285714285713
6617,2021-03-12,USA,deathsr,1363.2857142857142
6618,2021-03-13,USA,deathsr,1422.5714285714287
6619,2021-03-14,USA,deathsr,1407.2857142857142
6620,2021-03-15,USA,deathsr,1397.142857142857
6621,2021-03-16,USA,deathsr,1305.7142857142858
6622,2021-03-17,USA,deathsr,1263.2857142857142
6623,2021-03-18,USA,deathsr,1268.142857142857
6624,2021-03-19,USA,deathsr,1240.857142857143
6625,2021-03-20,USA,deathsr,1083.4285714285713
6626,2021-03-21,USA,deathsr,1066.142857142857
6627,2021-03-22,USA,deathsr,1051.7142857142858
6628,2021-03-23,USA,deathsr,1001.4285714285714
6629,2021-03-24,USA,deathsr,1060.4285714285713
6630,2021-03-25,USA,deathsr,1019.2857142857143
6631,2021-03-26,USA,deathsr,983.0
6632,2021-03-27,USA,deathsr,984.1428571428571
6633,2021-03-28,USA,deathsr,990.1428571428571
6634,2021-03-29,USA,deathsr,995.4285714285714
6635,2021-03-30,USA,deathsr,1003.1428571428571
6636,2021-03-31,USA,deathsr,938.1428571428571
6637,2021-04-01,USA,deathsr,893.4285714285714
6638,2021-04-02,USA,deathsr,850.0
6639,2021-04-03,USA,deathsr,846.1428571428571
6640,2021-04-04,USA,deathsr,815.0
6641,2021-04-05,USA,deathsr,792.8571428571429
6642,2021-04-06,USA,deathsr,787.4285714285714
6643,2021-04-07,USA,deathsr,992.5714285714286
6644,2021-04-08,USA,deathsr,999.0
6645,2021-04-09,USA,deathsr,997.5714285714286
6646,2021-04-10,USA,deathsr,990.5714285714286
6647,2021-04-11,USA,deathsr,994.7142857142857
6648,2021-04-12,USA,deathsr,985.4285714285714
6649,2021-04-13,USA,deathsr,996.0
6650,2021-04-14,USA,deathsr,762.2857142857143
6651,2021-04-15,USA,deathsr,750.1428571428571
6652,2021-04-16,USA,deathsr,748.5714285714286
6653,2021-04-17,USA,deathsr,744.7142857142857
6654,2021-04-18,USA,deathsr,752.8571428571429
6655,2021-04-19,USA,deathsr,755.7142857142857
6656,2021-04-20,USA,deathsr,734.1428571428571
6657,2021-04-21,USA,deathsr,720.5714285714286
6658,2021-04-22,USA,deathsr,719.7142857142857
6659,2021-04-23,USA,deathsr,710.8571428571429
6660,2021-04-24,USA,deathsr,717.7142857142857
6661,2021-04-25,USA,deathsr,706.8571428571429
6662,2021-04-26,USA,deathsr,706.0
6663,2021-04-27,USA,deathsr,689.0
6664,2021-04-28,USA,deathsr,702.4285714285714
6665,2021-04-29,USA,deathsr,697.1428571428571
6666,2021-04-30,USA,deathsr,695.2857142857143
6667,2021-05-01,USA,deathsr,693.8571428571429
6668,2021-05-02,USA,deathsr,698.1428571428571
6669,2021-05-03,USA,deathsr,695.2857142857143
6670,2021-05-04,USA,deathsr,723.0
6671,2021-05-05,USA,deathsr,700.4285714285714
6672,2021-05-06,USA,deathsr,694.4285714285714
6673,2021-05-07,USA,deathsr,687.5714285714286
6674,2021-05-08,USA,deathsr,671.7142857142857
6675,2021-05-09,USA,deathsr,662.2857142857143
6676,2021-05-10,USA,deathsr,649.5714285714286
6677,2021-05-11,USA,deathsr,619.0
6678,2021-05-12,USA,deathsr,629.2857142857143
6679,2021-05-13,USA,deathsr,621.8571428571429
6680,2021-05-14,USA,deathsr,610.4285714285714
6681,2021-05-15,USA,deathsr,604.0
6682,2021-05-16,USA,deathsr,610.5714285714286
6683,2021-05-17,USA,deathsr,612.5714285714286
6684,2021-05-18,USA,deathsr,637.4285714285714
6685,2021-05-19,USA,deathsr,612.7142857142857
6686,2021-05-20,USA,deathsr,594.7142857142857
6687,2021-05-21,USA,deathsr,589.5714285714286
6688,2021-05-22,USA,deathsr,578.1428571428571
6689,2021-05-23,USA,deathsr,563.4285714285714
6690,2021-05-24,USA,deathsr,568.1428571428571
6691,2021-05-25,USA,deathsr,544.2857142857143
6692,2021-05-26,USA,deathsr,585.8571428571429
6693,2021-05-27,USA,deathsr,684.0
6694,2021-05-28,USA,deathsr,693.0
6695,2021-05-29,USA,deathsr,673.0
6696,2021-05-30,USA,deathsr,664.7142857142857
6697,2021-05-31,USA,deathsr,626.5714285714286
6698,2021-06-01,USA,deathsr,598.8571428571429
6699,2021-06-02,USA,deathsr,545.7142857142857
6700,2021-06-03,USA,deathsr,442.14285714285717
6701,2021-06-04,USA,deathsr,353.57142857142856
6702,2021-06-05,USA,deathsr,358.7142857142857
6703,2021-06-06,USA,deathsr,376.0
6704,2021-06-07,USA,deathsr,402.57142857142856
6705,2021-06-08,USA,deathsr,383.85714285714283
6706,2021-06-09,USA,deathsr,380.7142857142857
6707,2021-06-10,USA,deathsr,358.42857142857144
6708,2021-06-11,USA,deathsr,412.42857142857144
6709,2021-06-12,USA,deathsr,383.14285714285717
6710,2021-06-13,USA,deathsr,360.7142857142857
6711,2021-06-14,USA,deathsr,342.7142857142857
6712,2021-06-15,USA,deathsr,353.7142857142857
6713,2021-06-16,USA,deathsr,332.57142857142856
6714,2021-06-17,USA,deathsr,308.0
6715,2021-06-18,USA,deathsr,301.14285714285717
6716,2021-06-19,USA,deathsr,301.0
6717,2021-06-20,USA,deathsr,300.2857142857143
6718,2021-06-21,USA,deathsr,311.42857142857144
6719,2021-06-22,USA,deathsr,308.57142857142856
6720,2021-06-23,USA,deathsr,304.85714285714283
6721,2021-06-24,USA,deathsr,314.42857142857144
6722,2021-06-25,USA,deathsr,312.85714285714283
6723,2021-06-26,USA,deathsr,306.7142857142857
6724,2021-06-27,USA,deathsr,307.57142857142856
6725,2021-06-28,USA,deathsr,289.42857142857144
6726,2021-06-29,USA,deathsr,281.85714285714283
6727,2021-06-30,USA,deathsr,271.14285714285717
6728,2021-07-01,USA,deathsr,255.71428571428572
6729,2021-07-02,USA,deathsr,228.28571428571428
6730,2021-07-03,USA,deathsr,222.57142857142858
6731,2021-07-04,USA,deathsr,214.14285714285714
6732,2021-07-05,USA,deathsr,197.0
6733,2021-07-06,USA,deathsr,188.14285714285714
6734,2021-07-07,USA,deathsr,188.0
6735,2021-07-08,USA,deathsr,205.0
6736,2021-07-09,USA,deathsr,225.14285714285714
6737,2021-07-10,USA,deathsr,225.42857142857142
6738,2021-07-11,USA,deathsr,224.42857142857142
6739,2021-07-12,USA,deathsr,257.57142857142856
6740,2021-07-13,USA,deathsr,274.0
6741,2021-07-14,USA,deathsr,284.14285714285717
6742,2021-07-15,USA,deathsr,280.14285714285717
6743,2021-07-16,USA,deathsr,273.0
6744,2021-07-17,USA,deathsr,272.2857142857143
6745,2021-07-18,USA,deathsr,273.2857142857143
6746,2021-07-19,USA,deathsr,267.2857142857143
6747,2021-07-20,USA,deathsr,248.42857142857142
6748,2021-07-21,USA,deathsr,249.0
6749,2021-07-22,USA,deathsr,252.42857142857142
6750,2021-07-23,USA,deathsr,264.7142857142857
6751,2021-07-24,USA,deathsr,267.2857142857143
6752,2021-07-25,USA,deathsr,269.0
6753,2021-07-26,USA,deathsr,275.0
6754,2021-07-27,USA,deathsr,301.2857142857143
6755,2021-07-28,USA,deathsr,315.2857142857143
6756,2021-07-29,USA,deathsr,321.14285714285717
6757,2021-07-30,USA,deathsr,353.7142857142857
6758,2021-07-31,USA,deathsr,359.85714285714283
6759,2021-08-01,USA,deathsr,361.85714285714283
6760,2021-08-02,USA,deathsr,388.2857142857143
6761,2021-08-03,USA,deathsr,414.7142857142857
6762,2021-08-04,USA,deathsr,447.57142857142856
6763,2021-08-05,USA,deathsr,472.0
6764,2021-08-06,USA,deathsr,497.42857142857144
6765,2021-08-07,USA,deathsr,506.2857142857143
6766,2021-08-08,USA,deathsr,516.0
6767,2021-08-09,USA,deathsr,553.4285714285714
6768,2021-08-10,USA,deathsr,607.7142857142857
6769,2021-08-11,USA,deathsr,552.4285714285714
6770,2021-08-12,USA,deathsr,616.4285714285714
6771,2021-08-13,USA,deathsr,650.2857142857143
6772,2021-08-14,USA,deathsr,655.4285714285714
6773,2021-08-15,USA,deathsr,662.0
6774,2021-08-16,USA,deathsr,704.2857142857143
6775,2021-08-17,USA,deathsr,696.2857142857143
6776,2021-08-18,USA,deathsr,809.1428571428571
6777,2021-08-19,USA,deathsr,910.8571428571429
6778,2021-08-20,USA,deathsr,974.5714285714286
6779,2021-08-21,USA,deathsr,1007.0
6780,2021-08-22,USA,deathsr,1008.1428571428571
6781,2021-08-23,USA,deathsr,1057.142857142857
6782,2021-08-24,USA,deathsr,1117.142857142857
6783,2021-08-25,USA,deathsr,1165.2857142857142
6784,2021-08-26,USA,deathsr,1233.7142857142858
6785,2021-08-27,USA,deathsr,1268.2857142857142
6786,2021-08-28,USA,deathsr,1282.2857142857142
6787,2021-08-29,USA,deathsr,1295.857142857143
6788,2021-08-30,USA,deathsr,1348.142857142857
6789,2021-08-31,USA,deathsr,1351.7142857142858
6790,2021-09-01,USA,deathsr,1418.857142857143
6791,2021-09-02,USA,deathsr,1522.2857142857142
6792,2021-09-03,USA,deathsr,1551.5714285714287
6793,2021-09-04,USA,deathsr,1545.7142857142858
6794,2021-09-05,USA,deathsr,1559.5714285714287
6795,2021-09-06,USA,deathsr,1386.7142857142858
6796,2021-09-07,USA,deathsr,1499.2857142857142
6797,2021-09-08,USA,deathsr,1537.4285714285713
6798,2021-09-09,USA,deathsr,1579.4285714285713
6799,2021-09-10,USA,deathsr,1642.142857142857
6800,2021-09-11,USA,deathsr,1665.7142857142858
6801,2021-09-12,USA,deathsr,1653.7142857142858
6802,2021-09-13,USA,deathsr,1827.2857142857142
6803,2021-09-14,USA,deathsr,1888.142857142857
0,2020-09-02,NY,hospitalizedCurrentlyr,
1,2020-09-03,NY,hospitalizedCurrentlyr,
2,2020-09-04,NY,hospitalizedCurrentlyr,
3,2020-09-05,NY,hospitalizedCurrentlyr,-6.666666666666667
4,2020-09-06,NY,hospitalizedCurrentlyr,-6.666666666666667
5,2020-09-07,NY,hospitalizedCurrentlyr,-5.0
6,2020-09-08,NY,hospitalizedCurrentlyr,6.666666666666667
7,2020-09-09,NY,hospitalizedCurrentlyr,17.666666666666668
8,2020-09-10,NY,hospitalizedCurrentlyr,23.0
9,2020-09-11,NY,hospitalizedCurrentlyr,9.666666666666666
10,2020-09-12,NY,hospitalizedCurrentlyr,1.3333333333333333
11,2020-09-13,NY,hospitalizedCurrentlyr,-6.0
12,2020-09-14,NY,hospitalizedCurrentlyr,-3.3333333333333335
13,2020-09-15,NY,hospitalizedCurrentlyr,4.666666666666667
14,2020-09-16,NY,hospitalizedCurrentlyr,6.333333333333333
15,2020-09-17,NY,hospitalizedCurrentlyr,7.333333333333333
16,2020-09-18,NY,hospitalizedCurrentlyr,-1.0
17,2020-09-19,NY,hospitalizedCurrentlyr,-5.333333333333333
18,2020-09-20,NY,hospitalizedCurrentlyr,-6.0
19,2020-09-21,NY,hospitalizedCurrentlyr,-3.3333333333333335
20,2020-09-22,NY,hospitalizedCurrentlyr,1.0
21,2020-09-23,NY,hospitalizedCurrentlyr,7.333333333333333
22,2020-09-24,NY,hospitalizedCurrentlyr,10.666666666666666
23,2020-09-25,NY,hospitalizedCurrentlyr,13.666666666666666
24,2020-09-26,NY,hospitalizedCurrentlyr,12.333333333333334
25,2020-09-27,NY,hospitalizedCurrentlyr,13.666666666666666
26,2020-09-28,NY,hospitalizedCurrentlyr,10.666666666666666
27,2020-09-29,NY,hospitalizedCurrentlyr,4.666666666666667
28,2020-09-30,NY,hospitalizedCurrentlyr,21.333333333333332
29,2020-10-01,NY,hospitalizedCurrentlyr,23.0
30,2020-10-02,NY,hospitalizedCurrentlyr,35.666666666666664
31,2020-10-03,NY,hospitalizedCurrentlyr,14.0
32,2020-10-04,NY,hospitalizedCurrentlyr,2.0
33,2020-10-05,NY,hospitalizedCurrentlyr,-4.0
34,2020-10-06,NY,hospitalizedCurrentlyr,19.333333333333332
35,2020-10-07,NY,hospitalizedCurrentlyr,43.333333333333336
36,2020-10-08,NY,hospitalizedCurrentlyr,39.333333333333336
37,2020-10-09,NY,hospitalizedCurrentlyr,24.666666666666668
38,2020-10-10,NY,hospitalizedCurrentlyr,26.0
39,2020-10-11,NY,hospitalizedCurrentlyr,22.0
40,2020-10-12,NY,hospitalizedCurrentlyr,33.0
41,2020-10-13,NY,hospitalizedCurrentlyr,32.333333333333336
42,2020-10-14,NY,hospitalizedCurrentlyr,39.333333333333336
43,2020-10-15,NY,hospitalizedCurrentlyr,6.333333333333333
44,2020-10-16,NY,hospitalizedCurrentlyr,-1.6666666666666667
45,2020-10-17,NY,hospitalizedCurrentlyr,-3.0
46,2020-10-18,NY,hospitalizedCurrentlyr,5.333333333333333
47,2020-10-19,NY,hospitalizedCurrentlyr,5.333333333333333
48,2020-10-20,NY,hospitalizedCurrentlyr,4.333333333333333
49,2020-10-21,NY,hospitalizedCurrentlyr,12.333333333333334
50,2020-10-22,NY,hospitalizedCurrentlyr,17.333333333333332
51,2020-10-23,NY,hospitalizedCurrentlyr,27.0
52,2020-10-24,NY,hospitalizedCurrentlyr,31.666666666666668
53,2020-10-25,NY,hospitalizedCurrentlyr,9.666666666666666
54,2020-10-26,NY,hospitalizedCurrentlyr,12.0
55,2020-10-27,NY,hospitalizedCurrentlyr,12.666666666666666
56,2020-10-28,NY,hospitalizedCurrentlyr,23.333333333333332
57,2020-10-29,NY,hospitalizedCurrentlyr,8.666666666666666
58,2020-10-30,NY,hospitalizedCurrentlyr,0.6666666666666666
59,2020-10-31,NY,hospitalizedCurrentlyr,12.0
60,2020-11-01,NY,hospitalizedCurrentlyr,13.333333333333334
61,2020-11-02,NY,hospitalizedCurrentlyr,22.0
62,2020-11-03,NY,hospitalizedCurrentlyr,35.333333333333336
63,2020-11-04,NY,hospitalizedCurrentlyr,42.666666666666664
64,2020-11-05,NY,hospitalizedCurrentlyr,42.0
65,2020-11-06,NY,hospitalizedCurrentlyr,31.333333333333332
66,2020-11-07,NY,hospitalizedCurrentlyr,42.666666666666664
67,2020-11-08,NY,hospitalizedCurrentlyr,39.666666666666664
68,2020-11-09,NY,hospitalizedCurrentlyr,41.0
69,2020-11-10,NY,hospitalizedCurrentlyr,55.666666666666664
70,2020-11-11,NY,hospitalizedCurrentlyr,77.33333333333333
71,2020-11-12,NY,hospitalizedCurrentlyr,77.66666666666667
72,2020-11-13,NY,hospitalizedCurrentlyr,63.0
73,2020-11-14,NY,hospitalizedCurrentlyr,53.333333333333336
74,2020-11-15,NY,hospitalizedCurrentlyr,56.0
75,2020-11-16,NY,hospitalizedCurrentlyr,77.0
76,2020-11-17,NY,hospitalizedCurrentlyr,112.0
77,2020-11-18,NY,hospitalizedCurrentlyr,119.0
78,2020-11-19,NY,hospitalizedCurrentlyr,102.66666666666667
79,2020-11-20,NY,hospitalizedCurrentlyr,74.66666666666667
80,2020-11-21,NY,hospitalizedCurrentlyr,80.33333333333333
81,2020-11-22,NY,hospitalizedCurrentlyr,95.33333333333333
82,2020-11-23,NY,hospitalizedCurrentlyr,125.33333333333333
83,2020-11-24,NY,hospitalizedCurrentlyr,137.66666666666666
84,2020-11-25,NY,hospitalizedCurrentlyr,140.0
85,2020-11-26,NY,hospitalizedCurrentlyr,110.66666666666667
86,2020-11-27,NY,hospitalizedCurrentlyr,82.33333333333333
87,2020-11-28,NY,hospitalizedCurrentlyr,101.66666666666667
88,2020-11-29,NY,hospitalizedCurrentlyr,105.33333333333333
89,2020-11-30,NY,hospitalizedCurrentlyr,143.0
90,2020-12-01,NY,hospitalizedCurrentlyr,162.33333333333334
91,2020-12-02,NY,hospitalizedCurrentlyr,184.0
92,2020-12-03,NY,hospitalizedCurrentlyr,177.0
93,2020-12-04,NY,hospitalizedCurrentlyr,149.33333333333334
94,2020-12-05,NY,hospitalizedCurrentlyr,131.33333333333334
95,2020-12-06,NY,hospitalizedCurrentlyr,126.33333333333333
96,2020-12-07,NY,hospitalizedCurrentlyr,126.66666666666667
97,2020-12-08,NY,hospitalizedCurrentlyr,172.33333333333334
98,2020-12-09,NY,hospitalizedCurrentlyr,183.66666666666666
99,2020-12-10,NY,hospitalizedCurrentlyr,187.33333333333334
100,2020-12-11,NY,hospitalizedCurrentlyr,162.0
101,2020-12-12,NY,hospitalizedCurrentlyr,122.0
102,2020-12-13,NY,hospitalizedCurrentlyr,82.0
103,2020-12-14,NY,hospitalizedCurrentlyr,130.33333333333334
104,2020-12-15,NY,hospitalizedCurrentlyr,207.66666666666666
105,2020-12-16,NY,hospitalizedCurrentlyr,229.0
106,2020-12-17,NY,hospitalizedCurrentlyr,145.0
107,2020-12-18,NY,hospitalizedCurrentlyr,33.0
108,2020-12-19,NY,hospitalizedCurrentlyr,37.0
109,2020-12-20,NY,hospitalizedCurrentlyr,12.666666666666666
110,2020-12-21,NY,hospitalizedCurrentlyr,83.33333333333333
111,2020-12-22,NY,hospitalizedCurrentlyr,151.0
112,2020-12-23,NY,hospitalizedCurrentlyr,226.33333333333334
113,2020-12-24,NY,hospitalizedCurrentlyr,199.0
114,2020-12-25,NY,hospitalizedCurrentlyr,96.33333333333333
115,2020-12-26,NY,hospitalizedCurrentlyr,6.666666666666667
116,2020-12-27,NY,hospitalizedCurrentlyr,85.0
117,2020-12-28,NY,hospitalizedCurrentlyr,203.0
118,2020-12-29,NY,hospitalizedCurrentlyr,310.0
119,2020-12-30,NY,hospitalizedCurrentlyr,236.33333333333334
120,2020-12-31,NY,hospitalizedCurrentlyr,125.33333333333333
121,2021-01-01,NY,hospitalizedCurrentlyr,24.0
122,2021-01-02,NY,hospitalizedCurrentlyr,-26.0
123,2021-01-03,NY,hospitalizedCurrentlyr,9.333333333333334
124,2021-01-04,NY,hospitalizedCurrentlyr,121.66666666666667
125,2021-01-05,NY,hospitalizedCurrentlyr,258.6666666666667
126,2021-01-06,NY,hospitalizedCurrentlyr,234.0
127,2021-01-07,NY,hospitalizedCurrentlyr,99.0
128,2021-01-08,NY,hospitalizedCurrentlyr,-9.666666666666666
129,2021-01-09,NY,hospitalizedCurrentlyr,-46.0
130,2021-01-10,NY,hospitalizedCurrentlyr,-21.333333333333332
131,2021-01-11,NY,hospitalizedCurrentlyr,28.0
132,2021-01-12,NY,hospitalizedCurrentlyr,133.0
133,2021-01-13,NY,hospitalizedCurrentlyr,148.33333333333334
134,2021-01-14,NY,hospitalizedCurrentlyr,59.333333333333336
135,2021-01-15,NY,hospitalizedCurrentlyr,-39.333333333333336
136,2021-01-16,NY,hospitalizedCurrentlyr,-13.666666666666666
137,2021-01-17,NY,hospitalizedCurrentlyr,-17.333333333333332
138,2021-01-18,NY,hospitalizedCurrentlyr,20.0
139,2021-01-19,NY,hospitalizedCurrentlyr,116.0
140,2021-01-20,NY,hospitalizedCurrentlyr,167.33333333333334
141,2021-01-21,NY,hospitalizedCurrentlyr,62.333333333333336
142,2021-01-22,NY,hospitalizedCurrentlyr,-130.0
143,2021-01-23,NY,hospitalizedCurrentlyr,-157.0
144,2021-01-24,NY,hospitalizedCurrentlyr,-147.33333333333334
145,2021-01-25,NY,hospitalizedCurrentlyr,-38.666666666666664
146,2021-01-26,NY,hospitalizedCurrentlyr,9.666666666666666
147,2021-01-27,NY,hospitalizedCurrentlyr,52.666666666666664
148,2021-01-28,NY,hospitalizedCurrentlyr,-70.0
149,2021-01-29,NY,hospitalizedCurrentlyr,-158.0
150,2021-01-30,NY,hospitalizedCurrentlyr,-198.33333333333334
151,2021-01-31,NY,hospitalizedCurrentlyr,-181.33333333333334
152,2021-02-01,NY,hospitalizedCurrentlyr,-118.0
153,2021-02-02,NY,hospitalizedCurrentlyr,-36.333333333333336
154,2021-02-03,NY,hospitalizedCurrentlyr,35.333333333333336
155,2021-02-04,NY,hospitalizedCurrentlyr,-12.0
156,2021-02-05,NY,hospitalizedCurrentlyr,-43.333333333333336
157,2021-02-06,NY,hospitalizedCurrentlyr,-92.66666666666667
158,2021-02-07,NY,hospitalizedCurrentlyr,-106.0
159,2021-02-08,NY,hospitalizedCurrentlyr,-73.66666666666667
160,2021-02-09,NY,hospitalizedCurrentlyr,23.666666666666668
161,2021-02-10,NY,hospitalizedCurrentlyr,-18.666666666666668
162,2021-02-11,NY,hospitalizedCurrentlyr,-124.66666666666667
163,2021-02-12,NY,hospitalizedCurrentlyr,-269.0
164,2021-02-13,NY,hospitalizedCurrentlyr,-235.0
165,2021-02-14,NY,hospitalizedCurrentlyr,-249.66666666666666
166,2021-02-15,NY,hospitalizedCurrentlyr,-148.33333333333334
167,2021-02-16,NY,hospitalizedCurrentlyr,-89.33333333333333
168,2021-02-17,NY,hospitalizedCurrentlyr,-6.333333333333333
169,2021-02-18,NY,hospitalizedCurrentlyr,-63.0
170,2021-02-19,NY,hospitalizedCurrentlyr,-155.0
171,2021-02-20,NY,hospitalizedCurrentlyr,-199.0
172,2021-02-21,NY,hospitalizedCurrentlyr,-223.33333333333334
173,2021-02-22,NY,hospitalizedCurrentlyr,-117.0
174,2021-02-23,NY,hospitalizedCurrentlyr,0.0
175,2021-02-24,NY,hospitalizedCurrentlyr,37.333333333333336
176,2021-02-25,NY,hospitalizedCurrentlyr,-33.666666666666664
177,2021-02-26,NY,hospitalizedCurrentlyr,-117.0
178,2021-02-27,NY,hospitalizedCurrentlyr,-143.66666666666666
179,2021-02-28,NY,hospitalizedCurrentlyr,-148.0
180,2021-03-01,NY,hospitalizedCurrentlyr,-106.33333333333333
181,2021-03-02,NY,hospitalizedCurrentlyr,-25.333333333333332
182,2021-03-03,NY,hospitalizedCurrentlyr,21.333333333333332
183,2021-03-04,NY,hospitalizedCurrentlyr,-43.333333333333336
184,2021-03-05,NY,hospitalizedCurrentlyr,-111.66666666666667
185,2021-03-06,NY,hospitalizedCurrentlyr,-123.0
186,2021-03-07,NY,hospitalizedCurrentlyr,-129.33333333333334
